Zip,Airport
24884,KJFZ
24887,KBLF
48838,KY70
48837,KLAN
36858,KLSF
36850,KAUO
36852,KAUO
36853,KALX
36854,KLGC
36855,KLGC
36856,KLSF
48825,KLAN
48824,KLAN
48823,KLAN
48822,KLAN
48821,KLAN
48820,KLAN
24850,KJFZ
48829,KAMN
24853,N/A
48827,KFPK
24855,KBLF
36849,KAUO
12873,KDDH
12870,K6B0
12871,KGFL
12874,KGFL
22206,KDCA
22207,KDCA
24868,KI16
48813,KFPK
22209,KDCA
48811,KAMN
24861,KBLF
24860,KI16
22201,KDCA
48819,KTEW
22202,KDCA
48818,KAMN
22203,KDCA
48817,KRNP
22204,KDCA
22205,KDCA
48815,KY70
12883,K6B0
36830,KAUO
12887,KGFL
36832,KAUO
12885,KGFL
12886,KGFL
48801,KAMN
24839,KI16
48809,KY70
48808,KLAN
48807,KRNP
24831,KBLF
48806,KAMN
12858,K6B0
12859,KGFL
12856,N/A
12857,KGFL
12850,KSCH
12851,KGFL
12855,K6B0
12852,KSLK
12853,KGFL
24847,N/A
24849,KI16
24845,N/A
24844,KI16
12861,K6B0
12862,N/A
12860,KGFL
12865,KGFL
12866,KSCH
12863,KSCH
71129,KSHV
97759,KRDM
97758,KBNO
97754,KRDM
46167,KEYE
46168,KIND
97756,KRDM
97751,KGCD
97750,KRDM
97753,KRDM
97752,KRDM
83118,KAFO
22191,KDAA
22192,KDAA
22193,KDAA
83114,KEMM
83113,KBPI
83116,KSGE
83115,KPNA
46165,KEYE
83110,KAFO
46166,KBMG
46163,KMQJ
83111,KAFO
46164,N/A
46161,KGEZ
46162,N/A
46160,K1II
46158,KIND
46156,KGEZ
46157,KIND
97741,KRDM
83101,KSGE
46150,KGEZ
46151,KIND
95118,KRHV
95119,KRHV
46149,KEYE
46147,KEYE
46148,KMQJ
95116,KRHV
46146,KGEZ
95117,KSJC
95110,KSJC
95111,KRHV
95112,KSJC
95113,KSJC
22172,KNYG
46143,KIND
46144,N/A
46142,KIND
46140,KMQJ
46135,KHUF
97761,KRDM
95101,N/A
97760,KRDM
22180,KIAD
83128,KAFO
22181,KIAD
22182,KIAD
83124,N/A
83127,KAFO
83126,KAFO
46133,KGEZ
83120,KAFO
46130,KGEZ
83123,KBPI
46131,K1II
83122,KAFO
46128,KIND
95136,KRHV
46126,KGEZ
46123,KIND
95138,KRHV
46124,K1II
95139,KRHV
95132,KSJC
34142,KIMM
95133,KRHV
34141,KMKY
95134,KSJC
95135,KRHV
34140,N/A
95130,KSJC
95131,KSJC
22150,KDAA
22151,KDAA
22152,KDAA
34145,KMKY
22153,KDAA
46121,KIND
46122,KIND
46120,KBMG
46118,KIND
95129,KSJC
36790,KEET
46117,KMQJ
95125,KSJC
36792,KEET
95126,KSJC
36793,KEET
46112,KEYE
95127,KRHV
46113,KIND
95128,KSJC
95121,KRHV
95122,KRHV
95123,KRHV
95124,KSJC
95120,KRHV
34139,KMKY
34138,KMKY
34135,KAPF
34134,KRSW
46110,KGEZ
48770,KOSC
46107,KIND
46105,KIND
48768,KCFS
46106,K1II
48767,KCFS
48766,KOSC
46103,N/A
46104,KGEZ
48765,KOSC
36782,KDYA
36783,KDYA
48763,KOSC
46102,N/A
34120,KAPF
22134,KNYG
10154,KNYC
36784,KDYA
48762,KAPN
36785,KMGM
48761,KOSC
36786,KDYA
48760,KCFS
10158,KJRB
48759,KCFS
48757,KHYX
48756,KOSC
48755,KBAX
95148,KRHV
34110,KAPF
95140,KRHV
95141,KRHV
34117,KAPF
34116,KAPF
34114,KMKY
34113,KAPF
34112,KAPF
36773,KDYA
48750,KOSC
36775,KPRN
10166,KNYC
36776,KDYA
10169,KNYC
34119,KAPF
73703,KEND
73701,KWDG
61720,N/A
61721,KAAA
61722,KBMI
61723,KAAA
61724,KTIP
61725,KBMI
61730,N/A
61732,KBMI
61733,KPIA
61734,KAAA
61735,KBMI
61736,KBMI
61726,KPNT
61727,KAAA
61728,KBMI
61729,KBMI
73705,KEND
73726,KAVK
73724,KJWG
73722,KAVK
73720,KEND
61740,KPNT
61741,KPNT
61742,KBMI
61743,KPNT
61744,KPNT
85708,KDMA
61745,KBMI
85709,KTUS
85706,KTUS
61747,KAAA
85707,KDMA
61737,KBMI
85715,KDMA
61738,KBMI
85716,KDMA
61739,KPNT
85713,KTUS
85714,KTUS
85711,KDMA
85712,KDMA
85710,KDMA
73719,N/A
73718,N/A
73717,KAVK
73716,KAVK
73737,KJWG
73736,KWDG
73735,KEND
73734,KEND
73731,KAVK
73730,KWDG
61751,KAAA
61752,KBMI
61753,KBMI
61754,KAAA
61755,KPIA
61756,KDEC
61748,KBMI
85704,KDMA
61749,KAAA
85705,KDMA
58103,KFAR
58102,KFAR
85701,KDMA
58105,KFAR
58104,KFAR
73729,KAVK
73728,KAVK
73727,KEND
73747,KEND
73744,KJWG
97710,KREO
61760,KC75
73742,KEND
61761,KBMI
73741,KEND
97712,KBDN
61764,KPNT
61769,KPNT
61759,KAAA
85737,KDMA
85735,KRYN
85736,KRYN
85730,KDMA
97707,KBDN
73739,KEND
73738,KWDG
73759,KBKN
97703,N/A
73758,N/A
73757,KWDG
73755,KJWG
61770,KBMI
73754,KEND
61771,KC75
73753,KWDG
97702,KBDN
61772,KBMI
97701,KBDN
61773,KTIP
61774,KBMI
73750,KRCE
61775,KPNT
61776,KBMI
61777,KBMI
85719,KDMA
61778,N/A
85718,KDMA
85724,KDMA
85721,KDMA
73749,KEND
71107,KDTN
97737,KBDN
71108,KSHV
97736,KBNO
71105,KBAD
73768,KEND
97739,KBDN
71106,KSHV
97738,KBNO
71103,KDTN
73766,KWDG
97733,KBDN
71104,KDTN
71101,KDTN
73764,KJWG
97735,KBDN
73763,KJWG
97734,KRDM
73762,KRQO
73761,KEND
73760,KEND
97731,KBDN
97730,KRDM
46180,KIND
85757,KRYN
85755,KDMA
85756,KTUS
46186,KAID
85750,KDMA
46183,KIND
46184,K1II
46181,K1II
46182,KGEZ
71118,KSHV
71119,KSHV
61790,N/A
97722,KBNO
71115,KBAD
97721,KBNO
71112,KBAD
71110,KBAD
73773,KEND
71111,KDTN
73772,KJWG
73771,KBKN
97720,KBNO
73770,KJWG
85739,KDMA
85748,KDMA
85749,KDMA
85746,KTUS
85747,KDMA
85745,KDMA
85742,KDMA
85743,KRYN
46176,KGEZ
85741,KDMA
46175,KHUF
46172,KEYE
46173,KGEZ
71109,KSHV
46170,N/A
46171,KHUF
24935,KBKW
24934,KHSP
24938,KLWB
24931,KLWB
48906,KLAN
12957,KMSS
12958,KPBG
36925,KNMM
12955,KPBG
12956,K6B0
12959,KPBG
12950,KBTV
12953,KMSS
36921,KMEI
36922,KDYA
12952,KPBG
24946,KLWB
24945,KLWB
24941,KLWB
24944,KHSP
24943,KLWB
10305,KEWR
10304,KEWR
10307,KLDJ
12966,KMSS
10306,KLDJ
12967,KMSS
36916,KDYA
10309,KLDJ
10308,KLDJ
36919,KMEI
12960,K6B0
12961,K6B0
10301,KEWR
12964,K6B0
12965,KMSS
36910,KDYA
10303,KEWR
12962,KPBG
10302,KEWR
36912,KDYA
24916,KLWB
24918,KPSK
24910,KLWB
12935,KPBG
12936,KBTV
36904,KDYA
12934,KPBG
36907,KNMM
12937,KMSS
36908,KMEI
12932,KBTV
12930,KMSS
24924,KHSP
24925,KLWB
24927,KHSP
24920,KEKN
61910,KMTO
61911,KMTO
61912,KMTO
12946,KSLK
12944,KPBG
12945,KSLK
12942,KSLK
12943,KSLK
12941,KPBG
61920,KMTO
12913,KSLK
61913,KCMI
12914,KMSS
61914,KDEC
12911,KPBG
12912,KPBG
12917,KMSS
61917,KPRG
12918,KPBG
61919,KCMI
12916,KMSS
12910,KPBG
24901,KLWB
12919,KFSO
61930,KMTO
61931,KMTO
61932,KPRG
61933,KPRG
12924,KPBG
61924,KPRG
61925,KDEC
12922,KSLK
12923,KPBG
12928,K6B0
61928,N/A
61929,KDEC
12926,KMSS
12927,N/A
12920,KPBG
12921,KPBG
61940,KPRG
61942,KPRG
61943,KMTO
61944,KPRG
61936,KDEC
61937,KDEC
61938,KMTO
73933,KSPD
73932,KLBL
73931,KPYX
61951,KMTO
61953,KCMI
61956,KCMI
12903,KPBG
12901,KPBG
85901,KSOW
58301,KDVL
46327,KGYY
46323,KGYY
46324,KIGQ
46321,KIGQ
46322,KIGQ
46320,KIGQ
46312,KGYY
46310,KRZL
46311,KIGQ
46319,KIGQ
46303,KIGQ
46304,KVPZ
46301,N/A
46302,N/A
24993,N/A
46307,KIGQ
24991,KLWB
24970,KLWB
22310,KDAA
22311,KDCA
22312,KDCA
24974,KLWB
22314,KDCA
24977,KLWB
22315,KDAA
24976,KLWB
12993,K6B0
12992,KPBG
12997,KSLK
12998,N/A
12996,KBTV
48933,KLAN
24981,N/A
24984,KBCB
24983,KLWB
24986,KLWB
24985,KLWB
24957,KLWB
24951,KBCB
24954,KHSP
12979,KFSO
12977,KSLK
12978,KPBG
12972,KPBG
10310,KEWR
12970,KSLK
10312,KLDJ
12976,N/A
10314,KLDJ
12973,KSLK
12974,K6B0
22305,KDCA
22306,KDAA
48912,KLAN
22307,KDCA
48911,KLAN
22308,KDAA
48910,KLAN
22309,KDAA
24962,KLWB
22301,KDCA
48917,KLAN
22302,KDCA
24963,KPSK
22303,KDCA
24966,KLWB
48915,KLAN
22304,KDCA
12989,KSLK
12983,KSLK
12980,KMSS
12981,KPBG
12986,KSLK
12987,KSLK
12985,N/A
95219,KSCK
95213,KSCK
97876,KLGD
97875,KHRI
95215,KSCK
71245,KRSN
97877,KBKE
58275,KGFK
58274,KRDR
95210,KSCK
71243,N/A
95211,KSCK
97874,KGCD
58277,N/A
58276,K2C8
71241,KRSN
95212,KSCK
97873,KGCD
58271,KHCO
58270,KGAF
58273,KGAF
97870,KBKE
58272,KRDR
83239,N/A
83238,KAFO
83235,KLLJ
58278,KGFK
83234,KMLD
83237,KLGU
83236,KIDA
83232,KMLD
46280,KTYQ
95206,KSCK
97869,KGCD
95207,KSCK
97868,KPDT
71259,KMLU
95208,N/A
95209,KSCK
95202,KSCK
97865,KGCD
95203,KSCK
97864,KGCD
95204,KSCK
97867,KBKE
46278,KEYE
71256,KELD
95205,KSCK
71254,KTVR
71251,KRSN
97862,KALW
34293,KVNC
58282,K96D
34292,KVNC
71250,KBQP
58281,N/A
34291,KVNC
83228,KMLD
83227,KLLJ
83223,N/A
83226,KLLJ
83220,KU78
83221,KPIH
46268,KEYE
71268,KRSN
71269,KMLU
95236,KSCK
71266,KBQP
95237,KSCK
34286,KVNC
71264,KBQP
95231,KSCK
34285,KVNC
95232,KO22
71263,KBQP
71260,KBQP
71261,KBQP
95230,KSCK
34289,KPGD
34288,KPGD
34287,KVNC
83253,KLLJ
83252,KMLD
83255,KSUN
83254,KU78
46260,KEYE
83251,KSUN
83250,KPIH
95228,KO22
46259,KGEZ
97886,KMEH
95225,N/A
71277,KELD
95226,N/A
46256,KMQJ
95227,N/A
34275,KVNC
71275,KRSN
95220,KSCK
97883,KLGD
71276,KTVR
97882,KHRI
95222,KO22
97885,KLGD
95223,KO22
97884,KBKE
71270,KRSN
83246,KU78
83245,KPIH
46254,KEYE
83241,KU78
83244,KIDA
83243,KMLD
46250,KMQJ
95257,KO22
95258,KSCK
71286,KTVR
95253,N/A
95254,N/A
95255,KPVF
71282,KTVR
71280,KBQP
95251,KO22
95252,KO22
34269,KPGD
83278,KSNT
34266,KPGD
83274,KIDA
46240,KEYE
83277,KPIH
46241,KIND
83276,KU78
83271,KPIH
83272,KLGU
46239,KMQJ
46237,KIND
46235,KMQJ
95246,KO22
46236,KMQJ
48897,KY70
95247,KO22
95248,N/A
46234,KEYE
48895,KTEW
95249,KO22
95242,KSCK
34251,KSRQ
71295,KMLU
95245,KO22
34250,N/A
71291,KMLU
95240,KSCK
71292,KMLU
46231,KIND
48894,KY70
48893,KMOP
83263,KLGU
48892,KOZW
48891,KAMN
48890,KY70
83262,KPIH
83261,KU78
46228,KEYE
46229,KMQJ
46226,KMQJ
48889,KAMN
46227,KIND
48888,KAMN
46224,KEYE
46225,KIND
48886,KAMN
46222,KEYE
48884,KY70
34242,KSRQ
34241,KSRQ
34240,KSRQ
34243,KSRQ
46220,KEYE
48883,KMOP
46221,KIND
48881,KY70
48880,KAMN
10279,KJRB
46217,KIND
46218,KEYE
48879,KLAN
10280,KJRB
48878,KMOP
46216,KMQJ
48877,KAMN
10282,KJRB
48876,KFPK
10281,KJRB
46214,KEYE
48875,KY70
48873,KY70
34231,KSRQ
46219,KMQJ
34239,KSRQ
34238,KSRQ
34237,KSRQ
34236,KSRQ
34235,KSRQ
34234,KSRQ
34233,KSRQ
34232,KSRQ
48872,KRNP
83286,KLGU
48871,KAMN
83285,KU78
83287,KLGU
83283,KU78
61840,KTIP
61842,KBMI
61843,KTIP
61844,KDNV
61845,KTIP
61846,KDNV
61839,KCMI
73835,KWWR
73834,KWWR
73832,KGAG
61851,N/A
61853,KCMI
61854,KCMI
61855,N/A
61856,KCMI
61847,KTIP
58205,KRDR
61848,N/A
61849,KCMI
58202,KGFK
58201,KGFK
58204,N/A
58203,KGFK
97814,KBKE
97813,KPDT
73844,KGAG
73843,KGAG
97810,KPDT
73842,KAVK
73841,KWWR
97812,KHRI
73840,KWWR
61862,KTIP
61863,KCMI
58210,KD55
61864,KCMI
61865,KDNV
61866,KTIP
61858,KDNV
61859,KTIP
58218,KGFK
58212,KS32
58214,KRDR
73838,KWWR
73858,KGAG
73857,KWWR
73855,KWWR
73853,KWWR
61870,KPRG
73852,KWWR
97801,KPDT
73851,KWWR
58220,K2C8
61872,KCMI
61873,KCMI
58222,K2C8
61874,KCMI
61875,KCMI
61877,N/A
61878,KTIP
58228,KRDR
58227,K2C8
58229,N/A
58223,KGFK
58225,KGAF
73848,KWWR
97836,KHRI
97835,KPDT
97838,KHRI
97837,KBKE
71202,KMLU
61880,KCMI
71203,KMLU
97834,KBKE
61882,KDEC
71201,KMLU
97833,KBKE
58231,KGAF
61883,KDNV
58230,KS32
61884,KCMI
73860,KAVK
58233,KGAF
97830,KDLS
58239,N/A
58238,K2C8
58235,N/A
58237,KGAF
58236,N/A
97828,KLGD
73859,KWWR
97825,KGCD
97824,KLGD
97827,KLGD
97826,KHRI
97820,KGCD
97823,KDLS
58241,N/A
58244,KRDR
58243,KGAF
58240,KRDR
58249,KD55
97818,KHRI
97817,KGCD
71209,KMLU
71229,KBQP
97857,KLGD
71226,KRSN
71227,KRSN
97859,KMEH
71225,KRSN
71222,KRSN
97856,KGCD
71223,KBQP
71220,KBQP
97850,KLGD
58254,KS32
58251,KRDR
83217,KU78
58257,KGFK
83213,KSUN
58256,KGFK
83212,KMLD
58259,KRDR
83214,KMLD
83211,KPIH
83210,KPIH
71219,KMLU
97846,KLGD
71237,KBQP
71238,KRSN
97848,KGCD
71235,KRSN
97843,KHRI
97845,KGCD
71234,KRSN
97844,KHRI
71232,KTVR
58266,KRDR
97841,KLGD
58265,K2C8
97840,KMYL
58260,KD55
58262,N/A
58261,KGAF
46290,KTYQ
83202,KPIH
58267,KRDR
83201,KPIH
83204,KPIH
58269,KD55
97839,KHRI
22405,KEZF
22406,KRMN
22407,KEZF
22408,KEZF
22401,KEZF
58405,N/A
58401,KJMS
58415,K2D5
58416,KS32
58413,K7L2
58418,K5H4
58420,KJMS
58426,KJMS
58425,KS32
58428,KBIS
58422,K46D
58421,K46D
58424,KJMS
58423,N/A
58429,KS32
22473,KNUI
34461,KCGC
22476,KXSA
34465,KCGC
22485,KEZF
34450,KINF
22488,KNUI
22480,KFYJ
22482,KFYJ
34453,KINF
34452,KINF
10471,KLGA
10470,KLGA
22454,KXSA
34448,KCGC
34446,KCGC
34445,KCGC
34442,KINF
10473,KLGA
10472,KLGA
10475,KLGA
10474,KLGA
34449,KCGC
46410,KGYY
22469,KNUI
34436,KINF
34434,KCGC
34433,KCGC
34432,KOCF
22460,KXSA
34431,KOCF
22437,KXSA
46404,KGYY
22438,KXSA
46405,KGYY
46402,KGYY
46403,KGYY
22432,KNUI
22433,KOMH
46408,KGYY
46409,KGYY
22435,KNUI
46406,KGYY
22436,KXSA
46407,KGYY
10459,KLGA
10458,KLGA
34420,KOCF
10451,KLGA
10453,KLGA
10452,KLGA
10455,KLGA
10454,KLGA
34429,KCGC
10457,KLGA
34428,KCGC
10456,KLGA
22448,KNYG
10460,KLGA
22443,K2W6
10469,KLGA
10462,KLGA
10461,KLGA
10464,KLGA
10463,KLGA
10466,KLGA
10465,KLGA
10468,KLGA
10467,KLGA
22427,KEZF
95338,KMCE
71369,KHZR
71367,KOPL
95334,KMER
71368,KHEZ
95335,KO22
95336,KSCK
71366,KHEZ
95337,KSCK
95330,KSCK
71362,KOPL
95333,KMCE
71360,KESF
83355,KJER
83352,KJER
83353,KSUN
83350,KBYI
95327,KO22
95328,KMOD
95329,KMER
71378,KHEZ
95323,KMOD
95324,KMER
95326,KMOD
71375,KHEZ
95320,KMOD
95321,KO22
71373,KHEZ
95322,KMER
71371,KESF
83349,KJER
83348,KSUN
83344,KTWF
83347,KBYI
83346,KBYI
83341,KTWF
83340,KSUN
46394,KGYY
83342,K77M
46392,KRZL
46390,KVPZ
46391,KVPZ
95356,KMOD
95357,KMOD
95358,KMOD
95354,KMOD
95355,KMOD
95350,KMOD
95351,KMOD
46385,KVPZ
46383,KVPZ
46381,N/A
46382,KPPO
95345,KMCE
95346,KO22
46376,KRZL
95348,KMCE
95341,KMCE
95340,KMCE
46374,KOXI
46375,KIGQ
46373,KIGQ
46371,KPPO
46368,KGYY
95379,KO22
46365,KPPO
46366,KOXI
95374,KMER
95376,KSCK
95377,KLVK
95370,KO22
95372,KO22
46360,KMGC
46356,KIGQ
95367,KMOD
95368,KMOD
95369,KMER
95363,KMOD
95364,KO22
95365,KMCE
95366,KMOD
95360,KMOD
95361,KMOD
46350,KPPO
46349,KRZL
46347,KVPZ
46348,KVPZ
46346,KPPO
95391,KLVK
46341,KVPZ
46342,KGYY
46340,KOXI
95389,KMMH
95385,KMOD
95386,KMOD
95388,KMER
95382,KMOD
95383,KO22
95380,KMOD
97913,KONO
73945,KLBL
73944,KGUY
97914,KONO
73942,KGUY
97911,KBNO
97910,KMAN
58310,N/A
85928,KSOW
85929,KSOW
85927,N/A
58316,K06D
61957,KMTO
85935,KSOW
85936,KSJN
58318,KRUG
85933,KSOW
58317,K9D7
85934,N/A
85931,KPAN
58311,KD55
85932,N/A
97909,KONO
73939,KGUY
97906,KONO
73938,KLBL
97905,N/A
73937,KCAO
97908,KBKE
97907,KONO
97901,KONO
97904,KBNO
97903,KONO
73951,KLBL
73950,KLBL
58321,KDVL
58327,KDVL
85924,KSJN
85925,KSJN
58329,K06D
58323,KD55
85920,KLSB
58325,K9D7
58324,K9D7
73949,KGUY
73947,KEHA
71303,KAEX
71301,KAEX
71302,KAEX
58330,KD55
73960,N/A
58332,K5H4
58331,K9D7
58339,N/A
58335,N/A
58341,K5H4
58343,KRUG
85939,KSOW
85937,KSOW
85938,KSJN
58348,K5H4
58345,KDVL
58344,KDVL
58346,K9D7
85941,KSOW
97917,KBNO
97918,KONO
71327,KOPL
71328,KESF
71325,KESF
71326,KHEZ
71323,N/A
71322,KOPL
58352,KD55
58351,KDVL
58353,K06D
83316,KTWF
83318,KBYI
58356,K46D
58355,KD55
83311,KBYI
83314,KJER
58357,KDVL
83313,KSUN
71336,KHEZ
71334,KHEZ
71333,KOPL
58362,KDVL
71331,KESF
58365,K06D
58361,KS32
58367,K06D
83301,KTWF
58366,K06D
58369,N/A
58368,KRUG
83302,KTWF
95316,KMOD
95317,KMCE
95318,KO22
95319,N/A
71346,KAEX
95313,KMOD
71343,KHEZ
95315,KMER
58374,KDVL
71341,KESF
71342,KESF
95310,KO22
71340,KHEZ
95311,KO22
58370,KDVL
58372,N/A
83338,KJER
83337,KSUN
83334,KTWF
58377,K9D7
83333,KSUN
83336,KBYI
83335,KJER
83330,KJER
83332,KJER
95305,N/A
95306,KMCE
71358,KOPL
95307,KMOD
71356,KOPL
95301,KMER
71357,KVKS
71354,KHEZ
95303,KMER
71355,KESF
95304,KSCK
58385,KRUG
58384,KRUG
71353,KHZR
71350,KESF
58386,KRUG
71351,KESF
58381,N/A
58380,KDVL
58382,KDVL
83327,KSUN
83328,KTWF
83323,KBYI
83322,KSUN
83325,KJER
83324,KJER
83321,N/A
83320,KSUN
22514,KEZF
22511,KNUI
10536,KDXR
10535,KDXR
10538,KHPN
10537,KSWF
10530,KHPN
10532,KHPN
10533,KHPN
22520,KXSA
10547,KSWF
10546,KHPN
10549,KHPN
10548,KHPN
10541,KDXR
10543,KHPN
10514,KHPN
10516,KSWF
10518,KDXR
10517,KHPN
10519,N/A
10510,KHPN
10512,KDXR
10511,KHPN
22503,KFYJ
22504,KXSA
22508,KCJR
22509,KXSA
58503,KBIS
10524,KSWF
10527,KDXR
58505,KBIS
10526,KDXR
58504,KBIS
10528,KHPN
58501,KBIS
10520,KHPN
10523,KHPN
10522,KHPN
10502,KHPN
58524,K7L2
10505,KDXR
10504,KHPN
10507,KHPN
58521,KBIS
10506,KHPN
10509,KDXR
58523,KHZE
58529,KD57
58528,N/A
10501,KHPN
58530,KHZE
58535,KY19
58538,K7L2
58532,KBIS
58531,KN60
58533,KD57
58541,KHZE
58540,KN60
58549,K7L2
58542,K7L2
58545,KHZE
58544,K7L2
46567,KGSH
46565,KIRS
46563,KOXI
46561,KEKM
46562,KASW
46556,KSBN
46554,KSBN
46555,KASW
46552,KSBN
46553,KGSH
46550,KGSH
46545,KSBN
10590,KDXR
46543,KGSH
46544,KSBN
10591,KHPN
46542,KGSH
22572,KXSA
22576,KFYJ
22578,KFYJ
10594,KHPN
46540,KGSH
10596,KHPN
10595,KHPN
10598,KHPN
10597,KDXR
46536,KSBN
46534,KOXI
46532,KOXI
46530,KEKM
46531,KOXI
46538,KASW
46539,KRCR
22580,KEZF
46526,KGSH
46524,KASW
10570,KHPN
22551,KEZF
22553,KEZF
22554,KRMN
22556,KRMN
46528,KGSH
10579,KSWF
10573,KHPN
10576,KDXR
10578,KDXR
10577,KHPN
46514,KEKM
46510,KASW
46511,KOXI
10580,KHPN
22567,KOMH
46516,KEKM
46517,KEKM
22560,KXSA
10583,KHPN
10589,KDXR
10588,KDXR
46504,KASW
22538,KEZF
46501,KRCR
22539,KNUI
46507,KEKM
22534,KEZF
22535,KEZF
46506,KGSH
10550,KLGA
10552,KLGA
10553,KLGA
22542,KOMH
22546,KOFP
10560,KDXR
10562,KHPN
10567,KHPN
10566,KSWF
95459,KUKI
95456,KUKI
71486,KAQV
95457,KSTS
95458,KUKI
95451,KUKI
71485,KAEX
95452,KO69
95453,KUKI
71483,KIER
95454,KO87
95450,KSTS
95448,KSTS
95449,KUKI
95444,KSTS
95445,KUKI
95446,KSTS
95441,KSTS
95442,KO69
95443,KUKI
83469,N/A
83466,KSMN
83467,KSMN
83462,KSMN
83464,KSMN
83463,KSMN
95476,KO69
95470,KUKI
95471,N/A
95472,KSTS
95466,KUKI
95467,KSTS
95468,KUKI
95469,KUKI
95462,KSTS
95464,KUKI
95465,KSTS
95460,KUKI
95461,KSTS
95497,KUKI
95492,KSTS
95493,KUKI
95494,KUKI
95490,KUKI
95488,KO87
95485,KUKI
34491,KVVG
95482,KUKI
34498,KCGC
34484,KVVG
34482,KOCF
34481,KOCF
34480,KOCF
34488,KVVG
34473,KOCF
34472,KOCF
34471,KOCF
34470,KOCF
34479,KOCF
34476,KOCF
34475,KOCF
34474,KOCF
71404,KIER
71405,KESF
71403,KAQV
58431,KJMS
58430,K5H4
58436,K2D5
58439,K2D5
58438,K5H4
58433,K2D5
71416,KIER
71411,KIER
58440,KJMS
58442,KJMS
58448,KS32
58444,K5H4
58443,KS32
58445,N/A
71409,KAEX
71406,KIER
71407,KAEX
71427,KDNK
71424,KAEX
71425,KHEZ
71422,KRSN
71423,KAEX
58451,K5H4
58452,N/A
58458,K2D5
83414,N/A
58455,N/A
58454,KJMS
58456,K2D5
71419,KIER
71417,KAEX
71418,KMLU
71438,KBKB
71435,KMLU
71433,KACP
71432,KESF
58461,KBAC
71430,KAEX
58464,KS32
58463,K5H4
58460,K7L2
83404,KIDA
83406,KIDA
58466,KBAC
83402,KIDA
58467,KJMS
83401,KIDA
71429,KAQV
95415,KUKI
71449,KAQV
71446,KPOE
95417,KO87
71447,KAEX
95412,KUKI
58472,KJMS
71441,KMLU
58475,N/A
58474,K2D5
95410,KUKI
83429,KWEY
83436,KRXE
58477,KBIS
58476,KJMS
58479,KBAC
83435,KS14
58478,K46D
83434,KRXE
83431,KRXE
95409,KSTS
71439,KAQV
71459,KPOE
95404,KSTS
95405,KSTS
71457,KIER
95407,KSTS
71455,KDNK
71456,KIER
95401,KSTS
71454,KIER
95403,KSTS
58484,N/A
58483,KJMS
58486,K46D
71450,KIER
58480,KBAC
58482,KBIS
58481,KJMS
83425,KRXE
83428,KDIJ
58488,KBIS
83422,KDIJ
58487,KJMS
83421,N/A
83424,KDIJ
83423,KS14
83420,KRXE
95437,KUKI
71468,KIER
95439,KSTS
71469,KIER
71466,KAEX
71467,KESF
71465,KESF
95436,KSTS
58495,K7L2
71462,KAQV
58494,KBIS
71463,KACP
58496,K46D
71461,KPOE
95432,KUKI
58490,K2D5
58492,N/A
83455,KDIJ
83451,KRXE
83450,KIDA
83452,KDIJ
95426,KSTS
95427,KUKI
71479,KESF
95428,KUKI
95429,KUKI
95422,KSTS
95423,KUKI
95425,KSTS
71473,KRSN
71474,N/A
95420,KUKI
71472,KDNK
95421,KSTS
83448,KRXE
83449,KDIJ
83444,KIDA
83443,KRXE
83446,KS14
83445,KRXE
83440,KRXE
83442,KRXE
95419,N/A
22637,KOKV
46601,KSBN
22639,KCJR
22630,KOKV
22649,KOKV
22640,KOKV
22641,KOKV
22642,KOKV
22643,KOKV
22644,KLUA
22645,KOKV
34613,KBKV
58601,KDIK
34610,KBKV
34614,KBKV
22610,KLUA
07018,KEWR
22611,KOKV
07016,KLDJ
34602,KBKV
07017,KEWR
34601,KBKV
07014,KTEB
07012,KTEB
07013,KCDW
07010,KNYC
07011,KTEB
34609,KBKV
34608,KBKV
34607,KBKV
34606,KBKV
34604,KBKV
22624,KOKV
22625,KOKV
22627,KCJR
07009,KCDW
22620,KOKV
07008,KLDJ
22623,KOKV
07005,KMMU
07006,KCDW
58623,KBPP
07003,KTEB
58626,KDIK
07004,KCDW
58625,KHZE
07001,KLDJ
58620,KBPP
07002,KEWR
58622,KDIK
58621,K20U
58627,KDIK
71602,KPBF
71603,KPBF
71601,KPBF
58634,KS25
58636,KHZE
58631,KD57
58630,KDIK
58632,N/A
58639,KHEI
58638,KD57
22602,KOKV
22603,KOKV
58640,KS25
22601,KOKV
58646,KHEI
58645,K20U
58647,KDIK
58642,KDIK
58641,KDIK
58644,N/A
58643,KBHK
58649,KHEI
58651,KBPP
58650,KDIK
83605,KEUL
83607,KEUL
58656,KDIK
83612,KMYL
83615,KMYL
58653,KBPP
58652,KD57
58655,KDIK
83611,KMYL
58654,K20U
83610,KMYL
71635,KBQP
71631,KCDH
71630,KGLH
83602,KBOI
10601,KHPN
10604,KHPN
56007,KAEL
83604,KMUO
10603,KHPN
10606,KHPN
56001,KMKT
10605,KHPN
56003,KMKT
10607,KHPN
56009,KAEL
20059,KDCA
44026,KCGF
20057,KDCA
44028,KCLE
19067,KTTN
44023,KPOV
19066,KPHL
44022,KCGF
44024,KCGF
19063,KPHL
19064,KPHL
32040,KVQQ
19061,KPHL
19060,KOQN
07078,KMMU
07079,KEWR
32046,KJAX
07076,KLDJ
32043,KNIP
07077,KLDJ
32044,K42J
07074,KTEB
20052,KDCA
07075,KTEB
07072,KTEB
44021,KCGF
07073,KTEB
